,movie_id,movie_title,mpaa_rating,runtime,genre,star_rating,gross_revenue,budget
2028,tt2023453,Diary of a Wimpy Kid: Dog Days,PG,94 min,"Comedy, Family",6.3,0,10000000
2029,tt1549572,Another Earth,PG-13,92 min,"Drama, Romance, Sci-Fi",7.0,1776935,100000
2030,tt2076220,Holy Motors,Not Rated,115 min,"Drama, Fantasy",7.1,641100,0
2031,tt6204340,Bullet Head,R,93 min,"Crime, Drama, Thriller",5.4,87465,0
2032,tt8228172,The Furies,Not Rated,82 min,"Action, Horror, Thriller",5.3,0,0
2033,tt8983180,Made in China,NaN,128 min,"Comedy, Drama",6.2,0,0
2034,tt2170593,St. Vincent,PG-13,102 min,"Comedy, Drama",7.2,54837234,13000000
2035,tt8613876,Kidnapping Stella,TV-MA,89 min,Thriller,4.8,0,0
2036,tt1709143,The Last Days on Mars,R,98 min,"Adventure, Horror, Sci-Fi",5.5,24084,0
2037,tt4882376,First They Killed My Father,TV-MA,136 min,"Biography, Drama, History",7.2,0,24000000
2038,tt2094018,Hours,PG-13,97 min,"Drama, Thriller",6.4,0,4000000
2039,tt9671918,Adventure Boyz,NaN,93 min,Family,4.8,0,0
2040,tt5968274,The Angel,TV-MA,114 min,"Drama, Thriller",6.6,0,12000000
2041,tt10208198,"The Gangster, the Cop, the Devil",Not Rated,109 min,"Action, Crime, Drama",6.9,24945497,0
2042,tt4136084,Florence Foster Jenkins,PG-13,111 min,"Biography, Comedy, Drama",6.8,48902953,29000000
2043,tt1913166,Nurse 3D,R,84 min,"Horror, Thriller",4.5,10000000,10
2044,tt7903530,We Die Young,R,92 min,"Action, Crime, Drama",5.3,0,0
2045,tt5360952,The Hurricane Heist,PG-13,103 min,"Action, Adventure, Crime",5.1,5400000,35000000
2046,tt8739752,The Collini Case,NaN,123 min,"Crime, Drama, Thriller",7.2,0,0
2047,tt9595506,So Pretty,Not Rated,83 min,Drama,5.1,0,0
2048,tt8265928,Mon inconnue,NaN,117 min,"Comedy, Drama, Family",7.1,0,0
2049,tt1564585,Skyline,PG-13,92 min,"Action, Sci-Fi, Thriller",4.4,66821036,10000000
2050,tt8253606,"Mektoub, My Love: Intermezzo",NaN,212 min,"Comedy, Romance",3.9,0,0
2051,tt2312890,Afternoon Delight,R,98 min,"Comedy, Drama",5.7,0,0
2052,tt4486986,All I See Is You,R,109 min,"Drama, Mystery, Romance",5.4,646946,30000000
2053,tt2006295,The 33,PG-13,127 min,"Biography, Drama, History",6.9,24902723,25000000
2054,tt5112578,Super Dark Times,Not Rated,103 min,"Crime, Drama, Horror",6.6,0,0
2055,tt1415283,Nanny McPhee Returns,PG,109 min,"Comedy, Family, Fantasy",6.1,93246388,35000000
2056,tt5265898,Dead Ant,Not Rated,87 min,"Adventure, Comedy, Horror",4.8,0,0
2057,tt3125324,Beyond the Lights,PG-13,116 min,"Drama, Music, Romance",6.9,14618727,7000000
2058,tt2567712,Starred Up,Not Rated,106 min,"Crime, Drama",7.4,54915,0
2059,tt2717860,The Riot Club,R,107 min,"Drama, Thriller",6.0,2146041,0
2060,tt8710596,Jungleland,NaN,90 min,Drama,7.6,0,0
2061,tt5363618,Sound of Metal,R,130 min,"Drama, Music",6.9,0,0
2062,tt1181791,Black Death,R,102 min,"Action, Drama, History",6.4,265318,0
2063,tt8399664,Babyteeth,NaN,120 min,"Comedy, Drama",7.2,0,0
2064,tt4652650,Please Stand By,PG-13,93 min,"Comedy, Drama",6.7,0,0
2065,tt1216491,Kill the Messenger,R,112 min,"Biography, Crime, Drama",6.9,2450846,5000000
2066,tt1800741,Step Up Revolution,PG-13,99 min,"Drama, Music, Romance",6.4,140470746,33000000
2067,tt4193394,Indignation,R,110 min,"Drama, Romance",6.7,3924527,0
2068,tt1291580,Behind the Candelabra,TV-MA,118 min,"Biography, Drama, Music",7.0,15600000,23000000
2069,tt1971352,Compliance,R,90 min,"Biography, Crime, Drama",6.4,319285,0
2070,tt1276419,A Royal Affair,R,137 min,"Biography, Drama, History",7.5,7594693,8000000
2071,tt3734688,Cordelia,NaN,88 min,"Drama, Horror, Thriller",5.6,0,0
2072,tt5859882,Vita & Virginia,Unrated,110 min,"Biography, Drama, Romance",5.6,0,0
2073,tt5566790,A Futile and Stupid Gesture,TV-MA,101 min,"Biography, Comedy",6.8,0,10000000
2074,tt6048930,Naked,TV-14,96 min,"Comedy, Fantasy, Romance",5.4,0,0
2075,tt7019842,96,Not Rated,158 min,"Drama, Romance",8.7,0,0
2076,tt3138104,The Hungover Games,R,85 min,Comedy,3.6,0,0
2077,tt1519461,Area 51,R,91 min,"Horror, Mystery, Sci-Fi",4.2,7556,5000000
2078,tt1352388,Nude Nuns with Big Guns,Not Rated,91 min,"Action, Comedy, Thriller",3.9,0,0
2079,tt3685236,Ibiza,TV-MA,94 min,"Comedy, Romance",5.2,0,0
2080,tt7349910,Nightmare Cinema,R,119 min,Horror,5.4,0,0
2081,tt5813366,Bleeding Steel,R,109 min,"Action, Sci-Fi, Thriller",5.2,0,65000000
2082,tt1764645,In the Dark Half,Not Rated,85 min,"Drama, Mystery",5.4,0,482910
2083,tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,PG,97 min,"Animation, Action, Adventure",6.9,140073390,80000000
2084,tt1216520,Womb,Not Rated,111 min,"Drama, Romance, Sci-Fi",6.4,0,3100000
2085,tt2101473,The Physician,R,155 min,"Adventure, Drama, History",7.2,57284237,36000000
2086,tt1437358,Mientras duermes,Not Rated,102 min,"Drama, Horror, Thriller",7.2,0,5000000
2087,tt3289728,Equals,PG-13,101 min,"Drama, Romance, Sci-Fi",6.1,2084628,16000000
2088,tt8858104,Guava Island,TV-MA,55 min,"Comedy, Drama, Music",6.7,0,0
2089,tt2718492,Ida,PG-13,82 min,Drama,7.4,15298355,2159280
2090,tt1441912,The Way,PG-13,123 min,"Comedy, Drama",7.4,4430765,0
2091,tt8108206,Saand Ki Aankh,NaN,146 min,"Biography, Drama",8.2,0,0
2092,tt3399484,The Sand,TV-14,84 min,"Comedy, Horror, Sci-Fi",3.8,0,0
2093,tt0837156,Pee-wee's Big Holiday,TV-PG,90 min,"Comedy, Family",6.1,0,0
2094,tt6556890,Batman and Harley Quinn,PG-13,74 min,"Animation, Action, Adventure",5.9,0,3500000
2095,tt5706370,Three Christs,R,109 min,Drama,5.7,0,0
2096,tt7451284,Batman Ninja,PG-13,85 min,"Animation, Action, Sci-Fi",5.6,0,0
2097,tt2505294,Ask Me Anything,Not Rated,100 min,Drama,6.0,0,950000
2098,tt7042838,Semper Fi,R,99 min,"Action, Drama",6.2,0,0
2099,tt2720680,The Salvation,R,92 min,"Drama, Western",6.7,42070000,10500000
2100,tt6218358,Calibre,TV-MA,101 min,"Drama, Thriller",6.7,0,0
2101,tt1817771,Freaks of Nature,R,92 min,"Comedy, Horror, Sci-Fi",5.9,70958,0
2102,tt5125894,Poms,PG-13,90 min,"Comedy, Drama, Sport",5.7,8600192,0
2103,tt1634122,Johnny English Reborn,PG,101 min,"Action, Adventure, Comedy",6.3,160078586,45000000
2104,tt4080956,A Prayer Before Dawn,R,116 min,"Biography, Crime, Drama",6.9,0,0
2105,tt5160938,Lizzie,R,105 min,"Biography, Crime, Drama",5.8,678102,0
2106,tt1446192,Rise of the Guardians,PG,97 min,"Animation, Action, Adventure",7.3,306941670,145000000
2107,tt5045746,Buoyancy,Not Rated,93 min,Drama,7.3,0,0
2108,tt4218696,The Wall,R,88 min,"Action, Drama, Thriller",6.2,1803009,0
2109,tt6148156,Vikram Vedha,Not Rated,147 min,"Action, Crime, Thriller",8.7,0,0
2110,tt1959332,American Mary,R,103 min,"Drama, Horror",6.3,0,0
2111,tt1487118,Chalet Girl,R,97 min,"Comedy, Romance, Sport",6.3,1749457,8000000
2112,tt9172840,Motichoor Chaknachoor,NaN,150 min,"Comedy, Romance",5.8,0,0
2113,tt2866708,Strange But True,PG-13,96 min,Thriller,5.7,0,0
2114,tt1971325,Automata,R,109 min,"Action, Sci-Fi, Thriller",6.1,0,7000000
2115,tt3395184,Spring,Not Rated,109 min,"Horror, Romance, Sci-Fi",6.7,49970,0
2116,tt1859522,Kiss Me,Not Rated,105 min,"Drama, Romance",6.9,0,0
2117,tt6704898,Elisa y Marcela,TV-MA,118 min,"Biography, Drama, Romance",6.4,0,0
2118,tt11285908,Ashfall,Not Rated,130 min,"Action, Drama",6.5,0,0
2119,tt5789976,King of Thieves,R,108 min,"Crime, Drama",5.5,0,0
2120,tt3278330,Tale of Tales,R,134 min,"Drama, Fantasy, Horror",6.4,0,12000000
2121,tt0460890,The Only Living Boy in New York,R,89 min,Drama,6.3,2550321,0
2122,tt0884732,The Wedding Ringer,R,101 min,Comedy,6.6,79799880,23000000
2123,tt0882977,Snitch,PG-13,112 min,"Action, Drama, Thriller",6.4,42930462,35000000
2124,tt7624840,Paharganj,NaN,108 min,"Crime, Drama, Mystery",7.5,0,0
2125,tt6753132,Chained for Life,NaN,91 min,Drama,6.7,0,0
2126,tt8708304,I Trapped the Devil,Not Rated,82 min,"Drama, Horror, Mystery",4.7,0,1000000
2127,tt0498381,Rings,PG-13,102 min,"Drama, Horror, Mystery",4.5,83080890,25000000
2128,tt1598828,One for the Money,PG-13,91 min,"Action, Comedy, Crime",5.3,36893721,40000000
2129,tt4265508,Amateur Night,Not Rated,92 min,Comedy,5.1,0,0
2130,tt1277953,Madagascar 3: Europe's Most Wanted,PG,93 min,"Animation, Adventure, Comedy",6.8,746921274,145000000
2131,tt1614989,Hodejegerne,R,96 min,"Action, Crime, Thriller",7.5,15699707,0
2132,tt5721088,Just Getting Started,PG-13,91 min,"Action, Comedy",4.4,6069605,22000000
2133,tt5935704,Padmaavat,Not Rated,164 min,"Drama, History, Romance",7.0,81673897,31000000
2134,tt5085522,Hostile,TV-MA,83 min,"Drama, Horror, Sci-Fi",5.4,0,0
2135,tt3387648,The Taking of Deborah Logan,R,90 min,"Horror, Mystery, Thriller",6.0,0,0
2136,tt1790886,The Campaign,R,85 min,Comedy,6.1,104907746,95000000
2137,tt2404181,Belle,PG,100 min,"Biography, Drama, Romance",7.3,16505460,10900000
2138,tt2265398,Drinking Buddies,R,90 min,"Comedy, Drama, Romance",6.1,343341,0
2139,tt8359822,Young Ahmed,NaN,90 min,Drama,6.6,0,0
2140,tt1772264,Stonehearst Asylum,PG-13,112 min,"Drama, Horror, Thriller",6.8,0,0
2141,tt1653665,Goodbye Christopher Robin,PG,107 min,"Biography, Drama",7.1,7299662,0
2142,tt5539054,You Get Me,TV-MA,89 min,"Crime, Drama, Romance",4.6,0,0
2143,tt3179568,"Men, Women & Children",R,119 min,"Comedy, Drama",6.7,461162,0
2144,tt9506000,Drowning,NaN,82 min,Drama,3.7,0,0
2145,tt2467046,Left Behind,PG-13,110 min,"Action, Drama, Fantasy",3.1,19682924,16000000
2146,tt5208216,Wonderstruck,PG,116 min,"Drama, Mystery",6.2,1947099,0
2147,tt0968264,The Conspirator,PG-13,122 min,"Crime, Drama, History",6.9,15478800,25000000
2148,tt1212419,Hereafter,PG-13,129 min,"Drama, Fantasy, Romance",6.4,105197635,50000000
2149,tt4682788,Loving Pablo,R,123 min,"Action, Biography, Crime",6.3,17535962,4667008
2150,tt2126235,Collide,PG-13,99 min,"Action, Crime, Thriller",5.7,4811525,21500000
2151,tt7439748,A Guide to Second Date Sex,NaN,98 min,"Comedy, Romance",5.1,0,0
2152,tt1496422,The Paperboy,R,107 min,"Crime, Drama, Mystery",5.8,1353868,12500000
2153,tt6958014,Duck Butter,Not Rated,93 min,"Comedy, Drama, Romance",5.2,6877,0
2154,tt1405365,Celeste & Jesse Forever,R,92 min,"Comedy, Drama, Romance",6.6,3094813,0
2155,tt3499096,Race,PG-13,134 min,"Biography, Drama, Sport",7.1,24804129,5000000
2156,tt3263946,Trial by Fire,R,127 min,"Biography, Drama",6.8,130000,0
2157,tt2281587,Muppets Most Wanted,PG,107 min,"Adventure, Comedy, Crime",6.4,80383290,50000000
2158,tt1311071,Kill Your Darlings,R,104 min,"Biography, Drama, Romance",6.5,0,1030064
2159,tt2139555,Playing It Cool,R,94 min,"Comedy, Romance",6.0,0,0
2160,tt1552224,Outcast,Not Rated,99 min,"Action, Adventure, Drama",4.6,0,25000000
2161,tt5607028,Fullmetal Alchemist,TV-14,135 min,"Action, Adventure, Fantasy",5.3,0,10000000
2162,tt4743226,Da hong zha,R,97 min,"Action, Adventure, Drama",3.2,0,65000000
2163,tt2140619,Two Night Stand,R,86 min,"Comedy, Romance",6.4,18612,0
2164,tt2017038,All Is Lost,PG-13,106 min,"Action, Adventure, Drama",6.9,6108720,9000000
2165,tt2490326,Cooties,R,88 min,"Action, Comedy, Horror",5.7,581011,0
2166,tt2577172,Girl House,Not Rated,99 min,"Horror, Thriller",5.5,0,3150000
2167,tt1534085,Beyond the Black Rainbow,R,110 min,"Horror, Sci-Fi, Thriller",6.1,0,1100000
2168,tt2637294,Hot Tub Time Machine 2,R,93 min,"Comedy, Mystery, Sci-Fi",5.1,12314651,14000000
2169,tt2084989,Upstream Color,Not Rated,96 min,"Drama, Sci-Fi",6.7,444098,100000
2170,tt1532503,Beginners,R,105 min,"Comedy, Drama, Romance",7.2,14311701,3200000
2171,tt8097306,Nobody's Fool,R,110 min,"Comedy, Drama, Romance",4.7,29152618,19000000
2172,tt0409379,In Secret,R,107 min,"Crime, Drama, Thriller",6.1,0,0
2173,tt3007512,The Water Diviner,R,111 min,"Drama, History, War",7.0,15520023,22500000
2174,tt1773753,Mara,R,98 min,"Crime, Horror, Thriller",5.1,470901,5000000
2175,tt5322012,Wish Upon,PG-13,90 min,"Drama, Fantasy, Horror",5.0,14301505,12000000
2176,tt8941440,Virus,Not Rated,152 min,"Drama, Thriller",8.1,0,0
2177,tt1298649,The Watch,R,102 min,"Comedy, Sci-Fi",5.7,68267862,68000000
2178,tt4468634,Certain Women,R,107 min,Drama,6.3,1215691,2000000
2179,tt8510488,Holiday in the Wild,TV-PG,85 min,"Comedy, Drama, Romance",6.1,0,0
2180,tt7284204,Summer '03,Not Rated,95 min,"Comedy, Drama, Romance",5.4,0,0
2181,tt3014284,The Lego Ninjago Movie,PG,101 min,"Animation, Action, Adventure",6.0,123081555,70000000
2182,tt6752992,Happy as Lazzaro,PG-13,128 min,"Drama, Fantasy",7.6,0,0
2183,tt8594376,L'uomo del labirinto,NaN,130 min,"Mystery, Thriller",5.7,0,0
2184,tt2333804,The Zero Theorem,R,107 min,"Comedy, Drama, Fantasy",6.1,770706,8500000
2185,tt2140629,Arizona,TV-MA,85 min,"Comedy, Thriller",5.7,0,0
2186,tt1661382,Grudge Match,PG-13,113 min,"Comedy, Drama, Sport",6.4,44907260,40000000
2187,tt7295450,Between Worlds,R,90 min,"Drama, Fantasy, Thriller",4.6,0,0
2188,tt3612320,Within,R,88 min,"Horror, Thriller",5.1,0,0
2189,tt6302160,Pan-dola,Not Rated,136 min,"Action, Drama",6.6,30169000,13938143
2190,tt1175709,All Good Things,R,101 min,"Crime, Drama, Mystery",6.3,0,0
2191,tt5692390,Status Update,PG-13,106 min,"Comedy, Fantasy, Romance",5.8,0,0
2192,tt4196450,The Birth of a Nation,R,120 min,"Biography, Drama, History",6.4,15861566,8500000
2193,tt1666185,All Eyez on Me,R,139 min,"Biography, Drama, Music",5.8,44922302,40000000
2194,tt9177040,Trick,Not Rated,100 min,Horror,4.9,0,0
2195,tt0873886,Red State,R,88 min,"Action, Crime, Horror",6.2,1104682,4000000
2196,tt6018306,Last Flag Flying,R,125 min,"Comedy, Drama, War",6.9,0,0
2197,tt2358925,Unfinished Business,R,91 min,"Comedy, Drama",5.4,14431253,35000000
2198,tt2101341,Dead Man Down,R,118 min,"Action, Crime, Drama",6.5,18074539,0
2199,tt6774786,Occupation,R,119 min,"Action, Drama, Sci-Fi",5.4,0,6000000
2200,tt7427356,The Last Laugh,TV-MA,98 min,Comedy,5.6,0,0
2201,tt3616916,The Wave,R,105 min,"Drama, Thriller",6.7,12975143,5904067
2202,tt1273678,The Spy Next Door,PG,94 min,"Action, Comedy, Family",5.4,45236543,28000000
2203,tt5126922,The Pirates of Somalia,R,116 min,"Biography, Drama",6.8,0,0
2204,tt1575539,Elena Undone,Not Rated,111 min,"Drama, Romance",6.1,0,0
2205,tt1316037,Birdemic: Shock and Terror,Not Rated,105 min,"Horror, Thriller",1.8,0,0
2206,tt1374992,Upside Down,PG-13,109 min,"Drama, Fantasy, Romance",6.4,8106475,60000000
2207,tt2316801,La belle et la bête,PG-13,112 min,"Drama, Family, Fantasy",6.4,49100000,33000000
2208,tt1764183,Arbitrage,R,107 min,"Drama, Thriller",6.6,35485056,12000000
2209,tt1524137,Contraband,R,109 min,"Action, Crime, Drama",6.5,63100000,25000000
2210,tt7095482,The Candidate,NaN,132 min,"Drama, Thriller",7.2,1932261,4552700
2211,tt4080728,A Man Called Ove,PG-13,116 min,"Comedy, Drama, Romance",7.7,3371692,0
2212,tt7279188,Kona fer í stríð,Not Rated,101 min,"Adventure, Comedy, Drama",7.4,0,0
2213,tt1935897,Amityville: The Awakening,PG-13,85 min,"Horror, Thriller",4.8,0,0
2214,tt3481634,Inconceivable,R,105 min,"Drama, Thriller",5.2,0,0
2215,tt4481066,Giant Little Ones,R,93 min,Drama,7.2,0,0
2216,tt5254610,Final Score,R,104 min,"Action, Drama, Thriller",5.7,0,20000000
2217,tt1366365,The Cold Light of Day,PG-13,93 min,"Action, Thriller",4.9,16863583,20000000
2218,tt4429160,Red Shoes and the Seven Dwarfs,NaN,92 min,"Animation, Action, Adventure",6.2,5362776,0
2219,tt1731697,The Lords of Salem,R,101 min,"Horror, Thriller",5.1,1165882,1500000
2220,tt5186714,The Salesman,PG-13,124 min,"Drama, Thriller",7.8,2216318,0
2221,tt3584496,Mermaid Down,NaN,91 min,"Fantasy, Horror, Mystery",7.5,0,0
2222,tt1294226,The Last Song,PG,107 min,"Drama, Music, Romance",6.0,0,0
2223,tt9477520,Asuran,Not Rated,141 min,"Action, Drama",8.6,0,0
2224,tt3077214,Suffragette,PG-13,106 min,"Biography, Drama, History",6.9,16002420,14000000
2225,tt8396294,Darlin',NaN,100 min,"Horror, Thriller",4.8,0,0
2226,tt6684714,Acts of Violence,R,86 min,"Action, Crime, Drama",5.2,0,0
2227,tt9248940,Dream Girl,NaN,132 min,"Comedy, Romance",7.1,0,0
2228,tt0411951,Tekken,R,92 min,"Action, Crime, Drama",4.8,967000,30000000
2229,tt0990407,The Green Hornet,PG-13,119 min,"Action, Comedy",5.8,227817248,120000000
2230,tt1920849,Bachelorette,R,87 min,"Comedy, Romance",5.3,11947954,3000000
2231,tt5157456,Viking,Not Rated,142 min,"Action, Drama, History",4.5,0,0
2232,tt10589914,Ai-naki mori de sakebe,TV-MA,151 min,"Crime, Horror, Thriller",6.5,0,0
2233,tt7942736,Spider in the Web,NaN,113 min,Thriller,4.4,0,0
2234,tt2582502,Fathers & Daughters,R,116 min,Drama,7.1,0,2240000
2235,tt3053228,Day of the Dead: Bloodline,R,90 min,Horror,3.4,0,8000000
2236,tt1477837,Cedar Rapids,R,87 min,Comedy,6.2,6861102,0
2237,tt2032572,USS Indianapolis: Men of Courage,R,128 min,"Action, Drama, History",5.2,0,40000000
2238,tt8637440,The Climb,R,94 min,"Comedy, Drama",7.2,0,0
2239,tt3708886,War on Everyone,R,98 min,"Action, Comedy, Crime",5.8,0,0
2240,tt2626350,Step Up All In,PG-13,112 min,"Drama, Music, Romance",6.0,86165646,45000000
2241,tt9612982,The Assent,NaN,93 min,"Horror, Thriller",3.8,0,0
2242,tt1656186,Stolen,R,96 min,"Action, Crime, Thriller",5.5,2106557,35000000
2243,tt0787524,The Man Who Knew Infinity,PG-13,108 min,"Biography, Drama",7.2,11472454,0
2244,tt2582498,Sweet Virginia,R,93 min,"Drama, Thriller",6.2,10456,0
2245,tt1027718,Wall Street: Money Never Sleeps,PG-13,133 min,Drama,6.2,134748021,70000000
2246,tt1540011,Blair Witch,R,89 min,"Horror, Mystery, Thriller",5.0,45172994,5000000
2247,tt8092252,Be With You,PG-13,132 min,"Drama, Fantasy, Romance",7.6,0,0
2248,tt2105044,V/H/S,R,116 min,"Horror, Thriller",5.8,100345,0
2249,tt1034385,Cold Skin,NaN,108 min,"Adventure, Horror, Sci-Fi",6.0,0,9831962
2250,tt1626146,Hector and the Search for Happiness,R,114 min,"Adventure, Comedy, Drama",7.0,1124445,0
2251,tt1462041,Dream House,PG-13,84 min,"Drama, Mystery, Thriller",6.0,38502340,50000000
2252,tt9482230,Tommaso,NaN,115 min,Drama,6.2,0,0
2253,tt1366344,The Sitter,R,81 min,Comedy,5.7,34942188,25000000
2254,tt4581576,Aftermath,R,94 min,"Drama, Thriller",5.7,261465,10500000
2255,tt2349144,Mississippi Grind,R,108 min,"Comedy, Drama",6.4,130541,0
2256,tt2083383,Trouble with the Curve,PG-13,111 min,"Drama, Sport",6.8,0,0
2257,tt1711425,21 & Over,R,93 min,Comedy,5.8,48065672,13000000
2258,tt1974420,Rules Don't Apply,PG-13,127 min,"Comedy, Drama, Romance",5.7,3885342,25000000
2259,tt1369706,The Ward,R,89 min,"Horror, Mystery, Thriller",5.6,498974,10000000
2260,tt3305316,En chance til,NaN,102 min,"Drama, Thriller",6.8,0,4700000
2261,tt1234654,Greenberg,R,107 min,"Comedy, Drama, Romance",6.1,6153967,0
2262,tt1230168,Same Kind of Different as Me,PG-13,119 min,"Biography, Drama",6.6,6423605,0
2263,tt2235779,The Quiet Ones,PG-13,98 min,"Horror, Mystery, Thriller",5.1,17834867,200000
2264,tt2918436,The Lazarus Effect,PG-13,83 min,"Horror, Mystery, Sci-Fi",5.2,64110728,3300000
2265,tt11161374,Beyond the Law,NaN,89 min,Action,5.3,0,7000000
2266,tt2793490,Starry Eyes,Not Rated,98 min,"Drama, Fantasy, Horror",6.0,0,0
2267,tt2938956,The Transporter Refueled,PG-13,96 min,"Action, Adventure, Thriller",5.2,72629670,25000000
2268,tt1007029,The Iron Lady,PG-13,105 min,"Biography, Drama",6.4,114956699,13000000
2269,tt1462900,The Grandmaster,PG-13,130 min,"Action, Biography, Drama",6.6,64076736,3860000
2270,tt5334704,Twin Peaks: The Missing Pieces,NaN,91 min,"Drama, Horror, Mystery",7.8,0,0
2271,tt0999913,Straw Dogs,R,110 min,"Action, Drama, Thriller",5.8,10324441,25000000
2272,tt4733640,The Limehouse Golem,Not Rated,109 min,"Crime, Mystery, Thriller",6.3,2225698,0
2273,tt5699928,Prey,PG-13,85 min,"Adventure, Horror, Mystery",5.2,0,0
2274,tt3859272,Tragedy Girls,R,98 min,"Comedy, Crime, Horror",6.0,0,0
2275,tt7032958,Mashina lyubvi,NaN,79 min,"Drama, Romance",4.4,0,0
2276,tt1598822,New Year's Eve,PG-13,118 min,"Comedy, Romance",5.7,142044638,56000000
2277,tt2039393,The Gambler,R,111 min,"Crime, Drama, Thriller",6.0,39171130,25000000
2278,tt1837636,Queen of the Desert,PG-13,128 min,"Adventure, Biography, Drama",5.7,0,15000000
2279,tt1386691,Shimmer Lake,TV-MA,83 min,"Crime, Drama, Mystery",6.2,0,0
2280,tt1655460,Wanderlust,R,98 min,"Comedy, Romance",5.6,24159934,35000000
2281,tt1595656,To the Wonder,R,112 min,"Drama, Romance",5.9,587615,0
2282,tt1850457,Sisters,R,118 min,Comedy,6.0,105011053,30000000
2283,tt5068162,Sometimes Always Never,PG-13,91 min,"Comedy, Drama, Mystery",6.2,0,0
2284,tt2674358,The Hunter's Prayer,R,91 min,"Action, Crime, Drama",5.5,0,17000000
2285,tt9459550,American Kamasutra,NaN,88 min,"Drama, Romance",2.9,0,0
2286,tt7531138,Only You,Not Rated,119 min,"Drama, Romance",6.7,0,0
2287,tt2401807,Rage,Not Rated,92 min,"Action, Crime, Thriller",5.0,0,21000000
2288,tt4669264,Beirut,R,109 min,"Drama, Thriller",6.4,7258534,0
2289,tt2069797,Delirium,R,96 min,"Horror, Thriller",5.7,0,0
2290,tt3588588,Backtrace,R,92 min,"Action, Crime, Drama",3.7,0,0
2291,tt4009278,Intruders,R,90 min,"Drama, Horror, Thriller",5.7,0,0
2292,tt2452386,The Fundamentals of Caring,TV-MA,97 min,"Comedy, Drama",7.3,0,0
2293,tt1767372,She's Funny That Way,R,93 min,"Comedy, Drama",6.1,111996,0
2294,tt1028576,Secretariat,PG,123 min,"Biography, Drama, Family",7.2,60251371,35000000
2295,tt7296782,Minuscule - Les mandibules du bout du monde,NaN,92 min,"Animation, Adventure, Comedy",6.8,0,0
2296,tt3841424,Land of Mine,R,100 min,"Drama, History, War",7.8,0,5070773
2297,tt6598238,Life in a Year,PG-13,NaN,"Drama, Romance",5.9,0,0
2298,tt9805504,Break,NaN,85 min,Thriller,4.3,0,0
2299,tt1683526,Detachment,Not Rated,98 min,Drama,7.7,72689,0
2300,tt1866249,The Sessions,R,95 min,"Biography, Comedy, Drama",7.2,9138338,1000000
2301,tt3064298,Man Up,R,88 min,"Comedy, Drama, Romance",6.8,0,0
2302,tt3280262,Cult of Chucky,R,91 min,"Comedy, Fantasy, Horror",5.2,0,0
2303,tt8393332,El silencio de la ciudad blanca,NaN,110 min,"Crime, Drama, Mystery",5.1,0,0
2304,tt0975645,Hitchcock,PG-13,98 min,"Biography, Drama, Romance",6.8,23570541,0
2305,tt4977524,Dead Fred,NaN,90 min,"Comedy, Crime",5.0,0,0
2306,tt5591666,The Domestics,R,95 min,"Action, Horror, Sci-Fi",5.7,0,0
